,id,text,labels
1965,2165,"Glad your having another nice vacation. How's the illegal border crossings, illegal oportunistic migrant entries, tax payer funded hotel rooms for same without a strategic plan going? @USER @USER @USER @USER @USER @USER URL",1
1966,2166,"@USER The US (nor Canada) is not ""a nation of immigrants."" That's a myth Liberals use to justify anyone wanting to enter the US illegally. Arrogant immigrant Liberals like you have a sense of entitlement and believe you have a right to live in t",1
1967,2167,Inhabitants of sprawling ethnic-minority Muslim Rohingya refugee camps are bracing for what is to come URL ucanews thereforthevoiceless Bangladesh Myanmar @USER @USER @USER @USER @USER URL,0
1968,2168,Report: More than half of immigrants on welfare URL,0
1969,2169,"Spoken like a true globalist. A borderless, one world government has always been their goal. No borders means social mayhem. The more chaos they foment, the more the public will demand an all powerful superstate. Ordo ab chao (out of chaos, order) is their motto. BuildThatWall",1
1970,2170,"NUMBER,NUMBER migrants from Turkey in NUMBER - Italian Minister URL URL",0
1971,2171,"A Catholic lay worker, a psychiatrist, a peace advocate, and a social worker are among NUMBER's winners of the prestigious award URL ucanews thereforthevoiceless SocialJustice TimorLeste India Philippines Vietnam @USER @USER @USER",0
1972,2172,The Trump supporter has made a name for himself with anti-immigrant views and allegations of voter fraud. Will Republicans make him their pick for governor? URL,0
1973,2173,":white_heavy_check_mark:WHY Why are private contractors at concentrationCamps with immigrant boys by hundred still holding boys?  whats the WHY? WHAT have the done or are doing to them? no trials, no representation, no charges.. minors alone nobody asking! Building an army from bottom up URL",0
1974,2174,"A director can lose a job because of NUMBER year old jokes but @USER can grab them by the pussy, be a pussy for Putin :Russia:, be an ah to a queen :United_Kingdom:, be a tyrant for latin immigrant families but marry a white immigrant. URL",0
1975,2175,Mexico’s not sending their best. A lot of them are drunks and thieves engaged in constant criminality. StopTheInvasion DeportThemAll NoAmnesty BuildTheWall  URL,1
1976,2176,How incompetent was Obama doesnt know were wall goes on the border not around. BuildThatWall BuildTheWall obamalegacy obamalibrary,1
1977,2177,"RT @USER: After three years of separation, a young Syrian refugee hugs his mother in Germany. The picture says it all. familyreunification URL",0
1978,2178,@USER Agreed MJ Any Country that has an OpenBorders policy is in trouble BuildThatWall VoteRedToSaveAmerica AmericaFirst,1
1979,2179,"Israel to deport NUMBER,NUMBER African migrants with a check for $NUMBER,NUMBER and a plane ticket to an ""undisclosed country in Africa"", or be locked up. URL",0
1980,2180,@USER had every right to shutdown Central American Minors Program those kids are not refugees has nothng to do with Race Just Another Illegal Obama Program Ended Trump MAGA RedNationRising ImmigrationReform - URL via @USER,1
1981,2181,"@USER @USER Still can't be. Even the neonazis behind the ""rapefugee"" website only claim around NUMBER rapes by immigrants for all of NUMBER (NUMBER% more than suspected (!) rapes officially recorded). So if we pretend for a moment those numbers are",1
1982,2182,Mother-of-two married to former Marine for NUMBER years DEPORTED to Mexico URL,0
1983,2183,Italy denies our right to worship Islam - Muslim migrants complain about the life in Italy - Free Speech Time - URL @USER,1
1984,2184,@USER So if you care about DV then ask government housing why has it taken over NUMBER years to relocate victims on very high needs instead of rehoming refugees please look after Australians first,1
1985,2185,@USER Agree with you NUMBER% BuildThatWall MAGA ImmigrationReform,1
1986,2186,"when jack white said, “Well, Americans what, nothin' better to do? Why don't you kick yourself out? you're an immigrant too”  I FELT THAT",0
1987,2187,Watch: Hundreds Irish people took to the streets to protest against Islam and call to ban Islamic immigration - Free Speech Time - URL @USER,1
1988,2188,"BuildThatWall and then extend it to Wall, J, & K Streets. DrainTheSwamp",1
1989,2189,Muslim Migrants Reportedly Leaving In Droves Due To Simple NUMBER-Word Requirement -   Immigration IllegalImmigrants IllegalImmigration IllegalAlien Muslims IslamicRegimeMustGo URL,1
1990,2190,NUMBER-year-old charged in killing of teenager in Annapolis linked to MS-NUMBER NoAmnesty NoDACA DeportThemAll @USER @USER these are not anomalies this is becoming the norm.Immigration reform does not entail giving a free pass!,1
1991,2191,"@USER Jason Wallach, NUMBER, Kate Brenner, NUMBER,  are the two on left",0
1992,2192,@USER P.S ..Why do you not pay unemployed people who do endless hours of voluntary work they do that to give something to the community,0
1993,2193,Join us tomorrow for a day of celebrations honoring Chicago's growing refugee community. URL URL,0
1994,2194,"DonaldTrump is right. Why bother with due process? No need for a judge. Just take @USER out the back, and string him up. Immigration FakePresident Trumpublicans URL",0
1995,2195,OpenBorders IllegalImmigration SecureBorders LowWages TrumpWho comes into this country?   Are they bringing in drugs?  Are they criminals?  Do they have disease?  Are they... URL,1
1996,2196,PoliceState. Why were NUMBER people arrested for exercising their constitutionally guaranteed right to free speech. Immigration @USER @USER @USER URL,0
1997,2197,Over NUMBER million people voted for @USER b/c of policies clearly stated at dozens of rallies. BuildThatWall TaxCutReformBill EliminateRegulations ConstitutionalistsOnSCOTUS AmericaFirstTradePolicy EndGovermentWaste ReformTheVA DestroyISIS Keeping Promices MAGA,1
1998,2198,"Most of Koreans in Japan are the descendants of illegal immigrant  who went there after World War NUMBER, not the people who was taken by force.",0
1999,2199,Did you know75% of deported immigrants make it back across the borders within NUMBER year.  This includes deported gang members.,1
2000,2200,Good Morning Canada :Canada: We will not let anyone harm you,0
2001,2201,Police officer and her family infected with highly contagious skin disease at Spanish migrant shelter URL,0
2002,2202,@2010LeeHurst Sturgeon wants to give refugees the right to vote. Talk about changing demographics to get you elected.,0
2003,2203,I welcome those who want to assimilate but Muslims do not. URL,1
2004,2204,"Trump Administration May Be Creating 'Permanently Orphaned' Immigrant Kids, Judge Says – Texas Monthly URL",0
2005,2205,So migrants illegally sneaking into the USA can't expect to remain with their kids. Duh? They aren't walking into a mall but a different sovereign country which needs to end the influx. BuildThatWall,1
2006,2206,@USER @USER @USER @USER @USER @USER Stay in Norway - your story is nonsense. But refugees which always want to enter USA its a good information. - They would get slaves !,1
2007,2207,"Clearcut, Straightforward, VP Pence IllegalImmigration Not Acceptable. URL",1
2008,2208,@USER The only thing 'stinky' is your breath. AmericaFirst BuildThatWall SCOTUSKavanaugh and at least two will be appointed by @USER and there's nothing you can do about it.,1
2009,2209,"According to Nigerian Immigration , twenty three trucks arrived Banki  yesterday with  refugees from Cameroon URL",0
2010,2210,@USER Freiburg Baroque should make music no left minded minds. To supoort Merkel is a shame - she destoys with her refugees Europe.,1
2011,2211,"Noela and her NUMBER children arrived in Moline, IL after fleeing the Democratic Republic of Congo and living as refugees in Uganda for NUMBER years. Noela works full-time &amp; is learning English. She is thankful for the opportunity her kids have in their new community. // ThankGodForWomen URL",0
2012,2212,"So, he created pollution, to protest pollution...?  MentalDisorder Liberalsim",0
2013,2213,"No driver's license, no photo ID? Philadelphia will issue municipal ID cards starting next year -- help for undocumented immigrants, homeless, domestic violence survivors, and more. But city plans to market to everyone @USER URL",0
2014,2214,"Migrant deluxe,NUMBER star accommodation,u young people to get nothing but pain Migrant young, free accommodation ,turnstile immigration policy",0
2015,2215,NUMBER% of Credible Fear Migrants Caught By Border Patrol Once Released into the U.S they never file Asylum ICE has to find them amd deport     RedNationRising Trump MAGA  Illegal's StopAsylumScam  Illegal FamiliesBelongTogether in their Country Not the U.S Stop immigration URL,1
2016,2216,"UK deports ""refugee"" children back to where they came from when they turn NUMBER - Free Speech Time - URL @USER",1
2017,2217,Crimes committed by ILLEGAL immigrants should be public information everywhere like in Texas. More illegal aliens were arrested for homicide in the past NUMBER years in a single state than deaths by mass shooting in the other NUMBER states combined! SendThemBack BuildTheWall,1
2018,2218,Ethiopian migrant brings the Italian hills alive with the sound of... URL,0
2019,2219,Vietnamese immigrant launches @USER to give kids a chance to earn money for college through what he calls “action scholarships.” URL via @USER,0
2020,2220,BitCoin Crash URL URL,0
2021,2221,lets have an answer from all the do gooders and those with placards saying refugees welcome.... URL,0
2022,2222,"Reducing the flow of refugees by NUMBER% is a start, they also need to look at reversing the flow, as many are not genuine, as seen in Europe where many go back regularly to their home countries for holidays.  URL URL",0
2023,2223,Hungary prepares to pull out of U.N. migration pact: minister foreignminister UnitedNations Europe... URL URL,0
2024,2224,Please don't force REAL Americans to have to step up and defend our border. Some feelings might get hurt.  SSSS  SeeSomethingSaySomething  ICE NUMBER-NUMBER-NUMBER StopTheInvasion,1
2025,2225,"To date, there is little evidence that self-deportation is occurring in any meaningful numbers. Ample data, however, show that increased fear has caused immigrant families to alter their life routines.  URL",0
2026,2226,"@USER @USER @USER Well, nobody seems to be doing anything. People should be ""standing up"" by now. People should NOT take anything out on the immigrants. They have been given a free pass by the People &amp; Elites who control t",1
